sku,upc,weight,height_cm,length_cm,width_cm,uom,image_url
BS33YWBGRS,752044820723,0.3600,3.70,19.40,13.90,EA,http://champrosports.com/images/product/large/BS33_1_whiteblackgrey.jpg
BS33YWBGRXL,752044820754,0.5250,3.80,24.80,14.10,EA,http://champrosports.com/images/product/large/BS33_1_whiteblackgrey.jpg
BS34ABGPHW2XL,752044818041,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34ABGPHW3XL,752044818058,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34ABGPHWL,752044818027,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34ABGPHWM,752044818010,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34ABGPHWXL,752044818034,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34AFGGPHW2XL,752044818102,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34AFGGPHW3XL,752044818119,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34AFGGPHWL,752044818089,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34AFGGPHWM,752044818072,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34AFGGPHWS,752044818065,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34AFGGPHWXL,752044818096,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34AGRGPHW2XL,752044818164,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34AGRGPHW3XL,752044818171,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34AGRGPHWL,752044818140,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34AGRGPHWM,752044818133,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34AGRGPHWS,752044818126,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34AGRGPHWXL,752044818157,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34AMAGPHW3XL,752044818232,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_maroongraphitewhite.jpg
BS34AMAGPHWL,752044818201,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_maroongraphitewhite.jpg
BS34AMAGPHWM,752044818195,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_maroongraphitewhite.jpg
BS34ANYGPHW2XL,752044818287,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34ANYGPHWL,752044818263,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34ANYGPHWM,752044818256,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34ANYGPHWS,752044818249,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34AORGPHW2XL,752044818348,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34AORGPHW3XL,752044818355,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34AORGPHWL,752044818324,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34AORGPHWM,752044818317,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34AORGPHWS,752044818300,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34AORGPHWXL,752044818331,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34APUGPHW2XL,752044818409,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34APUGPHWL,752044818386,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34APUGPHWM,752044818379,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34APUGPHWS,752044818362,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34APUGPHWXL,752044818393,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34ARYGPHW2XL,752044818461,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34ARYGPHW3XL,752044818478,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34ARYGPHWL,752044818447,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34ARYGPHWM,752044818430,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34ARYGPHWS,752044818423,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34ARYGPHWXL,752044818454,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34ASCGPHW2XL,752044818522,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_scarletgraphitewhite.jpg
BS34ASCGPHW3XL,752044818539,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_scarletgraphitewhite.jpg
BS34ASCGPHWL,752044818508,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_scarletgraphitewhite.jpg
BS34ASCGPHWS,752044818485,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_scarletgraphitewhite.jpg
BS34ASCGPHWXL,752044818515,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_scarletgraphitewhite.jpg
BS34AWGPHW2XL,752044818584,0.6950,4.90,26.70,14.10,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34AWGPHW3XL,752044818591,0.7400,4.90,26.80,14.00,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34AWGPHWL,752044818560,0.5850,4.70,26.20,13.80,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34AWGPHWM,752044818553,0.5900,3.70,27.00,15.80,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34AWGPHWS,752044818546,0.4650,3.60,25.30,14.90,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34AWGPHWXL,752044818577,0.6800,4.70,27.10,15.80,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34YBGPHWM,752044818614,0.3650,3.20,25.50,13.50,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34YBGPHWS,752044818607,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34YBGPHWXL,752044818638,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_blackgraphitewhite.jpg
BS34YFGGPHWM,752044818652,0.3650,3.20,25.50,13.50,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34YFGGPHWS,752044818645,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34YFGGPHWXL,752044818676,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_forestgreengraphitewhite.jpg
BS34YGRGPHWS,752044818683,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34YGRGPHWXL,752044818713,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_greygraphitewhite.jpg
BS34YMAGPHWL,752044818744,0.4150,3.00,26.10,14.00,EA,http://champrosports.com/images/product/large/BS34_1_maroongraphitewhite.jpg
BS34YMAGPHWM,752044818737,0.3650,3.20,25.50,13.50,EA,http://champrosports.com/images/product/large/BS34_1_maroongraphitewhite.jpg
BS34YMAGPHWS,752044818720,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_maroongraphitewhite.jpg
BS34YMAGPHWXL,752044818751,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_maroongraphitewhite.jpg
BS34YNYGPHWL,752044818782,0.4150,3.00,26.10,14.00,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34YNYGPHWM,752044818775,0.3650,3.20,25.50,13.50,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34YNYGPHWS,752044818768,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34YNYGPHWXL,752044818799,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_navygraphitewhite.jpg
BS34YORGPHWL,752044818829,0.4150,3.00,26.10,14.00,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34YORGPHWM,752044818812,0.3650,3.20,25.50,13.50,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34YORGPHWXL,752044818836,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_orangegraphitewhite.jpg
BS34YPUGPHWL,752044818867,0.4150,3.00,26.10,14.00,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34YPUGPHWM,752044818850,0.3650,3.20,25.50,13.50,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34YPUGPHWS,752044818843,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34YPUGPHWXL,752044818874,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_purplegraphitewhite.jpg
BS34YRYGPHWS,752044818881,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34YRYGPHWXL,752044818911,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_royalgraphitewhite.jpg
BS34YSCGPHWS,752044818928,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_scarletgraphitewhite.jpg
BS34YSCGPHWXL,752044818959,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_scarletgraphitewhite.jpg
BS34YWGPHWL,752044818980,0.4150,3.00,26.10,14.00,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34YWGPHWM,752044818973,0.3650,3.20,25.50,13.50,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34YWGPHWS,752044818966,0.3150,2.70,26.40,14.30,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS34YWGPHWXL,752044818997,0.4750,4.30,22.10,13.00,EA,http://champrosports.com/images/product/large/BS34_1_whitegraphitewhite.jpg
BS35ABSIW2XL,752044874092,0.0000,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_blacksilverwhite.jpg
BS35ABSIWL,752044874078,0.0000,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_blacksilverwhite.jpg
BS35ABSIWM,752044874061,0.0000,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_blacksilverwhite.jpg
BS35ABSIWS,752044874054,0.0000,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_blacksilverwhite.jpg
BS35ABSIWXL,752044874085,0.0000,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_blacksilverwhite.jpg
BS35AFGGOW2XL,752044874443,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_forestgreengoldwhite.jpg
BS35AFGGOWL,752044874429,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_forestgreengoldwhite.jpg
BS35AFGGOWM,752044874412,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_forestgreengoldwhite.jpg
BS35AFGGOWS,752044874405,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_forestgreengoldwhite.jpg
BS35AFGGOWXL,752044874436,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_forestgreengoldwhite.jpg
BS35AGOBW2XL,752044874498,0.0000,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_goldblackwhite.jpg
BS35AGOBWL,752044874474,0.0000,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_goldblackwhite.jpg
BS35AGOBWM,752044874467,0.0000,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_goldblackwhite.jpg
BS35AGOBWS,752044874450,0.0000,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_goldblackwhite.jpg
BS35AGOBWXL,752044874481,0.0000,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_goldblackwhite.jpg
BS35ALBRYW2XL,752044874696,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_lightblueroyalwhite.jpg
BS35ALBRYWL,752044874672,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_lightblueroyalwhite.jpg
BS35ALBRYWM,752044874665,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_lightblueroyalwhite.jpg
BS35ALBRYWS,752044874658,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_lightblueroyalwhite.jpg
BS35ALBRYWXL,752044874689,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_lightblueroyalwhite.jpg
BS35ANYSCW2XL,752044874146,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_navyscarletwhite.jpg
BS35ANYSCWL,752044874122,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_navyscarletwhite.jpg
BS35ANYSCWM,752044874115,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_navyscarletwhite.jpg
BS35ANYSCWS,752044874108,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_navyscarletwhite.jpg
BS35ANYSCWXL,752044874139,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_navyscarletwhite.jpg
BS35AORBW2XL,752044874542,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_orangeblackwhite.jpg
BS35AORBWL,752044874528,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_orangeblackwhite.jpg
BS35AORBWM,752044874511,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_orangeblackwhite.jpg
BS35AORBWS,752044874504,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_orangeblackwhite.jpg
BS35AORBWXL,752044874535,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_orangeblackwhite.jpg
BS35APUBW2XL,752044874344,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_purpleblackwhite.jpg
BS35APUBWL,752044874320,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_purpleblackwhite.jpg
BS35APUBWM,752044874313,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_purpleblackwhite.jpg
BS35APUBWS,752044874306,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_purpleblackwhite.jpg
BS35APUBWXL,752044874337,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_purpleblackwhite.jpg
BS35ARYSCW2XL,752044874245,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_royalscarletwhite.jpg
BS35ARYSCWL,752044874221,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_royalscarletwhite.jpg
BS35ARYSCWM,752044874214,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_royalscarletwhite.jpg
BS35ARYSCWS,752044874207,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_royalscarletwhite.jpg
BS35ARYSCWXL,752044874238,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_royalscarletwhite.jpg
BS35ASCWNY2XL,752044874597,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_scarletwhitenavy.jpg
BS35ASCWNYL,752044874573,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_scarletwhitenavy.jpg
BS35ASCWNYM,752044874566,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_scarletwhitenavy.jpg
BS35ASCWNYS,752044874559,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_scarletwhitenavy.jpg
BS35ASCWNYXL,752044874580,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_scarletwhitenavy.jpg
BS35ASINYW2XL,752044874641,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_silvernavywhite.jpg
BS35ASINYWL,752044874627,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_silvernavywhite.jpg
BS35ASINYWM,752044874610,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_silvernavywhite.jpg
BS35ASINYWS,752044874603,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_silvernavywhite.jpg
BS35ASINYWXL,752044874634,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_silvernavywhite.jpg
BS35AVGNYW2XL,752044874290,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_vegasgoldnavywhite.jpg
BS35AVGNYWL,752044874276,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_vegasgoldnavywhite.jpg
BS35AVGNYWM,752044874269,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_vegasgoldnavywhite.jpg
BS35AVGNYWS,752044874252,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_vegasgoldnavywhite.jpg
BS35AVGNYWXL,752044874283,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_vegasgoldnavywhite.jpg
BS35AWNYSC2XL,752044874191,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_whitenavyscarlet.jpg
BS35AWNYSCL,752044874177,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_whitenavyscarlet.jpg
BS35AWNYSCM,752044874160,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_whitenavyscarlet.jpg
BS35AWNYSCS,752044874153,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_whitenavyscarlet.jpg
BS35AWNYSCXL,752044874184,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_whitenavyscarlet.jpg
BS35AWWRY2XL,752044874399,0.5200,4.90,23.40,13.90,EA,http://champrosports.com/images/product/large/BS35_1_whitewhiteroyal.jpg
BS35AWWRYL,752044874375,0.4350,4.20,23.20,14.00,EA,http://champrosports.com/images/product/large/BS35_1_whitewhiteroyal.jpg
BS35AWWRYM,752044874368,0.3750,3.70,25.30,13.50,EA,http://champrosports.com/images/product/large/BS35_1_whitewhiteroyal.jpg
BS35AWWRYS,752044874351,0.3550,3.60,22.70,14.40,EA,http://champrosports.com/images/product/large/BS35_1_whitewhiteroyal.jpg
BS35AWWRYXL,752044874382,0.4650,4.20,23.30,13.80,EA,http://champrosports.com/images/product/large/BS35_1_whitewhiteroyal.jpg
BS35YBSIWL,752044874733,0.0000,3.20,23.60,13.30,EA,http://champrosports.com/images/product/large/BS35_1_blacksilverwhite.jpg
BS35YBSIWM,752044874726,0.0000,3.00,23.50,13.60,EA,http://champrosports.com/images/product/large/BS35_1_blacksilverwhite.jpg
