Internal ID,Name,Display Name,SubType,Description,Purchase Description,Vendor Name,Store Display Name,Store Description,Primary Units Type,Primary Stock Unit,Primary Purchase Unit,Primary Sale Unit,Display in Web Site,Purchase Price,Preferred Vendor,Base Price,10% Off,Alternate Price 2,Team,Income Account,Asset Account,Expense/COGS Account,Costing Method,On Special,Tax Schedule,On Hand,Available,On Order,Committed,Back Ordered,Reorder Point,Preferred Stock Level,Reorder Multiple,Drop Ship Item,Special Order Item,Copy SO Descr.,Weight,Weight Units,Class,Department,Date Created,Last Modified,Engineering Status,Sales Order Customer
20014,712Y-White-Sm/Md,Fb Practice Jersey Youth,,Fb Practice Jersey Youth,Fb Practice Jersey Youth,712Y,,,Each,Each,Each,Each,No,17.00,Alleson Athletic,12.95,11.66,,11.66,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,5,5,,,,0,,,No,No,No,,,Uniforms,Football,6/15/2025 9:48 am,1/13/2026 11:04 am,,
91499,"7167-3/16""",Track Spikes Needle,,Track Spikes Needle,Track Spikes Needle,7167,,,Bag,Bag,Bag,Bag,No,6.05,Blazer Mfg Co,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,2,2,,,,0,,,No,No,No,,,Accessories,Track & Field,7/29/2025 10:39 am,1/13/2026 11:04 am,,
91500,"7169-3/16""",Track Spikes Pyramid,,Track Spikes Pyramid,Track Spikes Pyramid,7169,,,Bag,Bag,Bag,Bag,No,6.25,Blazer Mfg Co,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,2,2,,,,0,,,No,No,No,,,Accessories,Track & Field,7/29/2025 10:39 am,1/13/2026 11:04 am,,
117659,719,SafetyMax+ Vault Box Collar,,Gill SafetyMax+ Vault Box Collar,Gill SafetyMax+ Vault Box Collar,719,,,Each,Each,Each,Each,No,585.00,Gill Company,874.00,786.6,,786.6,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:04 am,5/7/2026 2:04 pm,,
148154,720700,720700,,"Mesh/Tricot Short - 7"" Inseam","Mesh/Tricot Short - 7"" Inseam",720700,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,9.99,8.99,,8.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,1/6/2026 9:16 pm,4/1/2026 5:09 pm,,
216016,720700-Medium-Navy,720700,,"Mesh/Tricot Short - 7"" Inseam","Mesh/Tricot Short - 7"" Inseam",720700,,,Each,Each,Each,Each,No,4.59,Augusta Sportswear,9.99,8.99,,8.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,6/8/2026 2:56 pm,7/9/2026 2:13 am,,
216017,720700-Small-Navy,720700,,"Mesh/Tricot Short - 7"" Inseam","Mesh/Tricot Short - 7"" Inseam",720700,,,Each,Each,Each,Each,No,4.59,Augusta Sportswear,9.99,8.99,,8.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,6/8/2026 2:56 pm,7/9/2026 2:13 am,,
102148,727200,B-CORE TRACK SHORT,,,,727200,,,Each,Each,Each,Each,No,,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/5/2026 8:21 pm,4/1/2026 5:00 pm,,
148809,727200-Black-Large,B-Core Track Short,,B-Core Track Short,B-Core Track Short,727200,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:20 pm,,
148810,727200-Black-Medium,B-Core Track Short,,B-Core Track Short,B-Core Track Short,727200,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:20 pm,,
148811,727200-Black-Small,B-Core Track Short,,B-Core Track Short,B-Core Track Short,727200,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:21 pm,,
148808,727200-Black-X-Large,B-Core Track Short,,B-Core Track Short,B-Core Track Short,727200,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:20 pm,,
148805,727200-Black-X-Small,B-Core Track Short,,B-Core Track Short,B-Core Track Short,727200,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:20 pm,,
102151,727800,"WOMENS B-CORE TRACK SHORT - 2.75"" I",,,,727800,,,Each,Each,Each,Each,No,,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/5/2026 8:21 pm,4/1/2026 5:00 pm,,
148978,727800-Black-Large,"Womens B-Core Track Short - 2.75"" I",,"Womens B-Core Track Short - 2.75"" I","Womens B-Core Track Short - 2.75"" I",727800,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:12 pm,,
148979,727800-Black-Medium,"Womens B-Core Track Short - 2.75"" I",,"Womens B-Core Track Short - 2.75"" I","Womens B-Core Track Short - 2.75"" I",727800,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:12 pm,,
148980,727800-Black-Small,"Womens B-Core Track Short - 2.75"" I",,"Womens B-Core Track Short - 2.75"" I","Womens B-Core Track Short - 2.75"" I",727800,,,Each,Each,Each,Each,No,7.20,Augusta Sportswear,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/6/2026 9:19 pm,2/25/2026 2:12 pm,,
102152,727800-Black-X-Small,"WOMENS B-CORE TRACK SHORT - 2.75"" I",,,,727800,,,Each,Each,Each,Each,No,,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Shorts,Track & Field,1/5/2026 8:21 pm,2/25/2026 2:05 pm,,
117678,73016504,Fusion Strting Block Spikes 16/Set,,Fusion Strting Block Spikes 16/Set,Fusion Strting Block Spikes 16/Set,73016504,,,Each,Each,Each,Each,No,8.10,Gill Company,16.00,14.4,,14.4,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:04 am,4/9/2026 2:22 pm,,
205804,7301821C02-Royal Blue,Pedal Pad - Fusion 8x8,,Pedal Pad - Fusion 8x8 - - Royal Blue,Pedal Pad - Fusion 8x8 - - Royal Blue,7301821C02,,,Each,Each,Each,Each,No,9.90,Gill Company,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,2/4/2026 11:15 am,2/25/2026 2:20 pm,New,
205802,730182C02-Royal Blue,Fusion F8 Starting Block,,Fusion F8 Starting Block - Royal Blue,Fusion F8 Starting Block - Royal Blue,730182C02,,,Each,Each,Each,Each,No,448.70,Gill Company,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,2/4/2026 11:08 am,2/25/2026 2:20 pm,New,
117695,730183C03-Red,Fusion F10 Starting Block,,Fusion F10 Starting Block - Red,Fusion F10 Starting Block - Red,730183C03,,,Each,Each,Each,Each,No,522.90,Gill Company,818.00,736.2,,736.2,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,7/9/2026 8:37 am,,
202879,730183C12-Black,Fushion F10 Starting Block,,Fushion F10 Starting Block - Black,Fushion F10 Starting Block - Black,730183C12,,,Each,Each,Each,Each,No,,Gill Company,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/7/2026 9:49 am,2/4/2026 2:04 pm,,
117697,730270-Red/White,Foul Flags Red/White,,Foul Flags Red/White,Foul Flags Red/White,730270,,,Each,Each,Each,Each,No,13.50,Gill Company,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,5/1/2026 2:16 pm,,
117698,730271-Yellow/White,Officials' Flags,,Gill Officials' Flags - Yellow/White,Gill Officials' Flags - Yellow/White,730271,,,Each,Each,Each,Each,No,14.40,Gill Company,14.99,13.49,,13.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,5/1/2026 2:16 pm,,
117711,733559-11'/130Lbs,Pole Vault Pole Pacer Fxv,,Pole Vault Pole Pacer Fxv,Pole Vault Pole Pacer Fxv,733559,,,Each,Each,Each,Each,No,417.00,Gill Company,587.00,528.3,,528.3,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,6/4/2026 1:12 pm,,
117719,735940-4K,Stainless Steel Shot - 95Mm,,Stainless Steel Shot - 95Mm,Stainless Steel Shot - 95Mm,735940,,,Each,Each,Each,Each,No,125.10,Gill Company,181.00,162.9,,162.9,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,6/1/2026 2:20 pm,,
117720,735941-4K,Stainless Steel Shot - 109Mm,,Stainless Steel Shot - 109Mm,Stainless Steel Shot - 109Mm,735941,,,Each,Each,Each,Each,No,111.60,Gill Company,153.00,137.7,,137.7,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,6/4/2026 1:12 pm,,
210659,736061-12'x135lb,Pacer FXV Vaulting Pole,,"Pacer FXV Vaulting Pole - 12', 135lb","Pacer FXV Vaulting Pole - 12', 135lb",736061,,,Each,Each,Each,Each,No,421.20,Gill Company,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment : Post/Poles,Track & Field,3/25/2026 3:44 pm,3/27/2026 2:15 pm,New,
117724,736063-12/14,Pole Vault Pole Pacer Fx,,Pole Vault Pole Pacer Fx,Pole Vault Pole Pacer Fx,736063,,,Each,Each,Each,Each,No,279.90,Gill Company,439.00,395.1,,395.1,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,3/27/2026 11:02 am,,
207019,7363TAN,"6"" Stride Off Game Mound",,"6"" Stride Off Game Mound - Tan","6"" Stride Off Game Mound - Tan",7363TAN,,,Each,Each,Each,Each,No,979.00,Portolite Products,1399.00,1259.1,,1259.1,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,,,,No,No,No,,,Field/Court Equipment,Baseball,2/12/2026 9:00 am,3/4/2026 2:13 pm,New,
219269,7372000001-Black,Duffle Ball Bag 18-20 Balls v24,,Select Sport Duffle Ball Bag 18-20 Balls v24,Select Sport Duffle Ball Bag 18-20 Balls v24,7372000001,,,Each,Each,Each,Each,No,22.50,Select Sport America,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Soccer,7/6/2026 10:54 am,7/9/2026 2:04 pm,New,
216195,"737582-12'6""x180lb",Pacer FXV Pole Vault Pole,,Pacer FXV Pole Vault Pole,Pacer FXV Pole Vault Pole,737582,,,Each,Each,Each,Each,No,443.70,Gill Company,693.00,623.7,,623.7,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,6/10/2026 8:24 am,7/9/2026 8:37 am,,
91507,"7387-3/8""",Track Spikes Needle,,Track Spikes Needle,Track Spikes Needle,7387,,,Bag,Bag,Bag,Bag,No,5.70,Blazer Mfg Co,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,6,6,,,,0,,,No,No,No,,,Accessories,Track & Field,7/29/2025 10:39 am,1/13/2026 11:11 am,,
117737,740066-13/14,Pole Vault Pole Pacer Fx,,Pole Vault Pole Pacer Fx,Pole Vault Pole Pacer Fx,740066,,,Each,Each,Each,Each,No,468.00,Gill Company,492.00,442.8,,442.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,5/13/2026 2:14 pm,,
117738,740068-13/15,Pole Vault Pole Pacer Fx,,Pole Vault Pole Pacer Fx,Pole Vault Pole Pacer Fx,740068,,,Each,Each,Each,Each,No,468.00,Gill Company,492.00,442.8,,442.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,5/13/2026 2:14 pm,,
207353,740080-13'-175lb,Pacer FXV Vaulting Pole,,Pacer FXV Vaulting Pole 13' - 175lb,Pacer FXV Vaulting Pole 13' - 175lb,740080,,,Each,Each,Each,Each,No,468.00,Gill Company,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Equipment,Track & Field,2/13/2026 2:15 pm,2/19/2026 2:08 pm,New,
216196,740082-13'x180lb,Pacer FXV Pole Vault Pole,,Pacer FXV Pole Vault Pole,Pacer FXV Pole Vault Pole,740082,,,Each,Each,Each,Each,No,468.00,Gill Company,728.00,655.2,,655.2,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,6/10/2026 8:25 am,7/9/2026 8:37 am,,
216197,740084-13'x185lb,Pacer FXV Pole Vault Pole,,Pacer FXV Pole Vault Pole,Pacer FXV Pole Vault Pole,740084,,,Each,Each,Each,Each,No,468.00,Gill Company,728.00,655.2,,655.2,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,6/10/2026 8:28 am,7/9/2026 8:37 am,,
216198,740086-13'x190lb,Pacer FXV Pole Vault Pole,,Pacer FXV Pole Vault Pole,Pacer FXV Pole Vault Pole,740086,,,Each,Each,Each,Each,No,468.00,Gill Company,728.00,655.2,,655.2,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,6/10/2026 8:29 am,7/9/2026 8:37 am,,
85944,743009,,,V-Ropo-Trad-Yf Facemask,V-Ropo-Trad-Yf Facemask,,,,Each,Each,Each,Each,No,23.00,,34.99,31.49,,31.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Football,7/29/2025 8:43 am,1/13/2026 11:12 am,,
86535,743009-Grey-Yth,V-Ropo-Trad-Yf Facemask,,V-Ropo-Trad-Yf Facemask,V-Ropo-Trad-Yf Facemask,743009,,,Each,Each,Each,Each,No,20.25,Schutt Mfg,34.99,31.49,,31.49,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,7,7,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Football,7/29/2025 8:48 am,1/13/2026 11:12 am,,
89941,7444,"Non Woven Sponges 4"" X 4""",,"Non Woven Sponges 4"" X 4""","Non Woven Sponges 4"" X 4""",7444,,,Each,Each,Each,Each,No,3.00,Tetra Medical Supply,5.00,4.5,,4.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,5,5,,,,0,,,No,No,No,,,,Medical/Fitness,7/29/2025 10:31 am,1/13/2026 11:12 am,,
192734,745Vtx,745Vtx,,Ladies Freestyle Sub Faux Fb Jersey,Ladies Freestyle Sub Faux Fb Jersey,745Vtx,,,Each,Each,Each,Each,No,45.14,Russell Brands Llc,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms,Softball,1/7/2026 6:20 am,1/13/2026 11:12 am,,
192738,745Vtx-Sublimation-Large,Ladies Freestyle Sub Faux Fb Jersey,,Ladies Freestyle Sub Faux Fb Jersey,Ladies Freestyle Sub Faux Fb Jersey,745Vtx,,,Each,Each,Each,Each,No,45.14,Russell Brands Llc,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms,Softball,1/7/2026 6:20 am,1/17/2026 2:07 pm,,
192739,745Vtx-Sublimation-Medium,Ladies Freestyle Sub Faux Fb Jersey,,Ladies Freestyle Sub Faux Fb Jersey,Ladies Freestyle Sub Faux Fb Jersey,745Vtx,,,Each,Each,Each,Each,No,45.14,Russell Brands Llc,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms,Softball,1/7/2026 6:20 am,1/17/2026 2:07 pm,,
192740,745Vtx-Sublimation-Small,Ladies Freestyle Sub Faux Fb Jersey,,Ladies Freestyle Sub Faux Fb Jersey,Ladies Freestyle Sub Faux Fb Jersey,745Vtx,,,Each,Each,Each,Each,No,45.14,Russell Brands Llc,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms,Softball,1/7/2026 6:20 am,4/15/2026 2:19 am,,
91513,"7465-3/16""",Track Spikes Steelex,,Track Spikes Steelex,Track Spikes Steelex,7465,,,Bag,Bag,Bag,Bag,No,5.00,Blazer Mfg Co,10.00,9,,9,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,3,3,,,,0,,,No,No,No,,,Accessories,Track & Field,7/29/2025 10:39 am,1/13/2026 11:13 am,,
89522,"747908-29.5""",Autograph Basketball - Official Siz,,Autograph Basketball - Official Siz,Autograph Basketball - Official Siz,747908,,,Each,Each,Each,Each,No,18.31,Spalding,29.95,26.96,,26.96,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Balls,Basketball,7/29/2025 10:29 am,2/27/2026 2:11 am,,
102185,7503,CROP CREW FLEECE,,,,7503,,,Each,Each,Each,Each,No,,S&S Activewear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Hoods,Apparel,1/5/2026 8:21 pm,1/13/2026 11:13 am,,
200188,7503-Black-Large,Crop Crew Fleece,,Crop Crew Fleece,Crop Crew Fleece,7503,,,Each,Each,Each,Each,No,18.18,S&S Activewear,30.00,27,,27,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Hoods,Apparel,1/7/2026 7:11 am,7/16/2026 2:17 pm,,
200187,7503-Black-X-Large,Crop Crew Fleece,,Crop Crew Fleece,Crop Crew Fleece,7503,,,Each,Each,Each,Each,No,18.18,S&S Activewear,30.00,27,,27,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Hoods,Apparel,1/7/2026 7:11 am,7/16/2026 2:17 pm,,
85964,753017,V-Ropo-Trad-NB Facemask,,V-Ropo-Trad-NB Facemask,V-Ropo-Trad-NB Facemask,753017,,,Each,Each,Each,Each,No,32.00,Schutt Mfg,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Football,7/29/2025 8:43 am,1/29/2026 12:39 pm,,
86648,753017-Black,V-Ropo-Trad-NB Facemask,,V-Ropo-Trad-NB Facemask,V-Ropo-Trad-NB Facemask,753017,,,Each,Each,Each,Each,No,35.00,Schutt Mfg,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Football,7/29/2025 8:49 am,7/16/2026 4:26 pm,,
86650,753017-Grey,V-Ropo-Trad-NB Facemask,,V-Ropo-Trad-NB Facemask,V-Ropo-Trad-NB Facemask,753017,,,Each,Each,Each,Each,No,27.00,Schutt Mfg,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,117,37,72,80,,0,,,No,No,No,,,Protective Equipment : Helmets,Football,7/29/2025 8:49 am,7/16/2026 2:04 pm,,
86654,753017-White,V-Ropo-Trad-NB Facemask,,V-Ropo-Trad-NB Facemask,V-Ropo-Trad-NB Facemask,753017,,,Each,Each,Each,Each,No,27.00,Schutt Mfg,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Football,7/29/2025 8:49 am,3/10/2026 2:05 am,,
117782,75810-1K,1.0K S Series Discus,,1.0K S Series Discus,1.0K S Series Discus,75810,,,Each,Each,Each,Each,No,55.80,Gill Company,88.00,88,88,88,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,5/30/2026 2:17 am,,
91515,"7589-5/8""",Track Spikes Pyramid,,Track Spikes Pyramid,Track Spikes Pyramid,7589,,,Bag,Bag,Bag,Bag,No,4.75,Blazer Mfg Co,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,2,2,,,,0,,,No,No,No,,,Accessories,Track & Field,7/29/2025 10:39 am,1/13/2026 11:16 am,,
117783,76116-1.6K,1.6K S Series Discus,,1.6K S Series Discus,1.6K S Series Discus,76116,,,Each,Each,Each,Each,No,65.70,Gill Company,100.00,100,100,100,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,1/6/2026 6:05 am,6/2/2026 2:13 am,,
219369,"768137-29.5""",TF1000 Legacy Men's Basketball with Laser Logo,,Spalding TF1000 Legacy Men's Basketball with Laser Logo,Spalding TF1000 Legacy Men's Basketball with Laser Logo,768137,,,Each,Each,Each,Each,No,79.66,Spalding,95.00,85.5,,85.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Balls,Basketball,7/7/2026 8:05 am,7/10/2026 2:07 pm,New,
89545,"768138-29.5""",TF1000 Legacy Men's Basketball,,TF1000 Legacy Men's Basketball,TF1000 Legacy Men's Basketball,768138,,,Each,Each,Each,Each,No,75.66,Spalding,95.00,95,95,95,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,244,244,240,,,0,,,No,No,No,,,Balls : Game,Basketball,7/29/2025 10:29 am,7/16/2026 2:10 pm,,
89546,"768147-28.5""",TF1000 Legacy Women's Basketball with Laser Logo,,Spalding TF1000 Legacy Women's Basketball with Laser Logo,Spalding TF1000 Legacy Women's Basketball with Laser Logo,768147,,,Each,Each,Each,Each,No,79.66,Spalding,95.00,85.5,,85.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Balls,Basketball,7/29/2025 10:29 am,7/10/2026 2:09 pm,,
89547,"768148-28.5""",TF1000 Legacy Women's Basketball,,TF1000 Legacy Women's Basketball,TF1000 Legacy Women's Basketball,768148,,,Each,Each,Each,Each,No,75.66,Spalding,95.00,95,95,95,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,323,323,240,,,0,,,No,No,No,,,Balls : Game,Basketball,7/29/2025 10:29 am,7/16/2026 2:10 pm,,
89548,"768178-29.5""",TF500 Excel Men's Basketball,,TF500 Excel Men's Basketball,TF500 Excel Men's Basketball,768178,,,Each,Each,Each,Each,No,21.46,Spalding,35.00,35,35,35,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,88,88,,,,0,,,No,No,No,,,Balls : Practice,Basketball,7/29/2025 10:29 am,7/16/2026 2:10 pm,,
89549,"768188-28.5""",TF500 Excel Women's Basketball,,TF500 Excel Women's Basketball,TF500 Excel Women's Basketball,768188,,,Each,Each,Each,Each,No,21.46,Spalding,35.00,35,35,35,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,155,155,105,,,0,,,No,No,No,,,Balls : Practice,Basketball,7/29/2025 10:29 am,7/16/2026 2:10 pm,,
